name,x1,x2,y1,y2,classname
3031.png,237,78,423,283,face_with_mask
3031.png,239,179,338,282,mask_surgical
3172.png,279,194,354,277,face_other_covering
3172.png,283,226,354,250,sunglasses
4056.png,339,102,535,359,face_with_mask
4056.png,358,224,520,359,mask_colorful
4056.png,270,37,585,290,hat
1905.jpg,161,88,439,442,face_with_mask
1905.jpg,180,234,408,430,mask_colorful
5092.jpg,554,116,695,329,face_with_mask
5092.jpg,84,105,207,263,face_with_mask
5092.jpg,210,56,303,198,face_no_mask
5092.jpg,96,179,201,261,mask_surgical
5092.jpg,563,222,689,328,mask_surgical
5092.jpg,48,119,91,162,mask_surgical
5092.jpg,38,75,93,167,face_with_mask
5092.jpg,480,2,547,82,face_no_mask
5092.jpg,384,53,447,132,face_with_mask
5092.jpg,386,102,436,129,mask_surgical
3545.png,422,34,511,155,face_with_mask
3545.png,431,92,508,155,mask_surgical
3867.png,358,3,722,467,face_with_mask
3867.png,387,228,667,467,mask_colorful
5296.jpg,578,104,692,230,face_other_covering
5296.jpg,371,64,477,202,face_other_covering
5296.jpg,380,108,466,152,sunglasses
5296.jpg,581,144,672,179,sunglasses
3836.png,68,4,572,601,face_with_mask
3836.png,110,316,570,601,mask_colorful
3836.png,110,219,522,402,eyeglasses
5313.jpeg,521,239,781,335,sunglasses
5313.jpeg,488,111,811,493,face_other_covering
5031.jpg,937,57,1092,249,face_with_mask
5031.jpg,1392,186,1450,284,face_with_mask_incorrect
5031.jpg,975,147,1089,238,mask_surgical
5031.jpg,1399,245,1446,282,mask_surgical
1909.jpg,420,18,493,105,face_with_mask
1909.jpg,429,44,476,89,mask_surgical
1909.jpg,426,37,476,60,eyeglasses
3303.png,393,186,444,252,face_with_mask
3303.png,281,175,323,225,face_with_mask
3303.png,397,221,428,251,mask_colorful
3303.png,282,201,301,221,mask_colorful
3303.png,395,216,427,229,eyeglasses
5085.jpeg,609,143,888,487,face_with_mask
5085.jpeg,1121,33,1403,363,face_with_mask
5085.jpeg,648,365,872,474,mask_surgical
5085.jpeg,1178,226,1369,362,mask_surgical
5085.jpeg,1136,29,1393,267,hair_net
5085.jpeg,1121,122,1381,291,face_shield
5035.jpg,50,2,258,269,face_other_covering
5035.jpg,51,114,231,202,sunglasses
4600.png,321,18,548,303,face_with_mask
4600.png,344,152,534,302,mask_colorful
2443.png,94,2,412,308,face_no_mask
4120.png,75,63,359,547,face_other_covering
4120.png,111,208,342,541,gas_mask
4120.png,75,66,362,279,helmet
2861.png,193,3,562,517,face_with_mask
2861.png,236,282,541,513,mask_colorful
2861.png,206,3,560,223,hat
5010.jpg,479,203,537,272,face_with_mask
5010.jpg,397,182,445,251,face_with_mask
5010.jpg,324,186,380,258,face_with_mask
5010.jpg,195,195,259,269,face_with_mask
5010.jpg,294,199,327,241,face_no_mask
5010.jpg,203,228,257,265,mask_surgical
5010.jpg,329,222,376,256,mask_surgical
5010.jpg,400,217,441,246,mask_surgical
5010.jpg,486,242,532,270,mask_surgical
5010.jpg,332,211,377,225,eyeglasses
5010.jpg,401,208,441,221,eyeglasses
5010.jpg,114,224,147,264,face_with_mask_incorrect
5010.jpg,113,246,146,266,mask_surgical
5919.jpeg,679,605,1052,1089,face_no_mask
5919.jpeg,1487,204,2137,853,face_no_mask
5292.jpg,268,37,392,213,face_other_covering
5292.jpg,278,123,377,215,scarf_bandana
4922.png,216,7,480,316,face_with_mask
4922.png,215,99,413,172,eyeglasses
4922.png,224,146,402,315,mask_colorful
4952.png,905,0,1055,181,face_with_mask
4952.png,447,69,584,230,face_with_mask
4952.png,82,55,217,210,face_with_mask
4952.png,83,135,201,207,mask_surgical
4952.png,451,150,549,226,mask_surgical
4952.png,910,72,1028,177,mask_surgical
4952.png,76,113,199,148,eyeglasses
5391.jpg,185,262,624,676,face_other_covering
5391.jpg,122,29,699,875,face_shield
3853.png,127,26,291,229,face_other_covering
3853.png,139,109,272,172,sunglasses
3853.png,131,24,320,305,hijab_niqab
3153.png,129,26,570,619,face_with_mask
3153.png,148,341,541,616,mask_colorful
3153.png,140,232,562,382,eyeglasses
1981.jpg,414,18,492,119,face_with_mask
1981.jpg,266,30,339,122,face_with_mask
1981.jpg,418,23,487,61,hat
1981.jpg,276,35,324,66,hat
1981.jpg,433,72,473,106,mask_surgical
1981.jpg,277,70,323,109,mask_surgical
1981.jpg,283,59,329,83,sunglasses
6080.jpg,244,130,356,269,face_no_mask
6080.jpg,482,41,596,216,face_no_mask
6080.jpg,701,79,814,253,face_no_mask
4093.png,255,1,591,323,face_no_mask
5006.jpg,894,142,1364,804,face_with_mask
5006.jpg,909,494,1373,818,mask_surgical
5006.jpg,897,360,1339,516,sunglasses
6343.jpg,27,105,142,221,face_no_mask
6343.jpg,427,42,531,172,face_no_mask
4486.png,311,10,535,376,face_other_covering
4486.png,319,151,534,384,scarf_bandana
6295.jpg,122,20,269,185,face_no_mask
6295.jpg,211,119,338,279,face_no_mask
5121.jpg,217,75,325,235,face_with_mask
5121.jpg,46,88,128,211,face_with_mask
5121.jpg,385,84,485,226,face_with_mask
5121.jpg,218,144,322,175,eyeglasses
5121.jpg,47,154,127,210,mask_colorful
5121.jpg,225,165,318,234,mask_surgical
5121.jpg,399,167,482,223,mask_surgical
5121.jpg,317,99,354,155,mask_surgical
5121.jpg,109,61,143,95,mask_surgical
5121.jpg,162,130,207,159,mask_surgical
5121.jpg,251,14,352,142,face_with_mask
5121.jpg,153,62,226,156,face_with_mask
5121.jpg,78,26,140,93,face_with_mask
5552.jpg,201,6,627,599,face_no_mask
2009.jpg,684,291,852,508,face_with_mask
2009.jpg,439,276,590,475,face_with_mask
2009.jpg,260,282,415,471,face_with_mask
2009.jpg,698,369,840,492,mask_colorful
2009.jpg,460,348,574,457,mask_colorful
2009.jpg,279,340,405,453,mask_colorful
2009.jpg,299,309,413,363,eyeglasses
2009.jpg,712,353,832,400,eyeglasses
2264.png,144,3,563,545,face_with_mask
2264.png,214,255,556,536,mask_colorful
2944.png,643,2,917,320,face_with_mask
2944.png,785,161,914,310,mask_surgical
5387.jpg,846,299,1143,695,face_with_mask
5387.jpg,860,462,1123,688,mask_colorful
5683.jpg,827,201,1139,551,face_no_mask
3903.png,174,222,213,267,face_with_mask
3903.png,23,209,60,255,face_with_mask
3903.png,24,209,61,235,hat
3903.png,28,229,56,253,mask_surgical
3903.png,181,239,206,265,mask_surgical
3903.png,182,237,204,244,eyeglasses
4508.png,219,51,413,318,face_with_mask
4508.png,221,190,388,316,mask_surgical
1896.jpg,333,57,473,239,face_with_mask
1896.jpg,341,133,446,228,mask_colorful
3854.png,386,218,465,326,face_with_mask
3854.png,259,187,321,257,face_with_mask
3854.png,62,246,124,311,face_other_covering
3854.png,60,246,122,281,hat
3854.png,396,294,449,321,mask_surgical
3854.png,264,220,299,251,mask_surgical
3854.png,260,215,295,227,eyeglasses
3854.png,393,283,451,300,eyeglasses
4052.png,404,20,665,277,face_with_mask
4052.png,406,148,543,278,mask_colorful
2794.png,227,152,405,391,face_with_mask
2794.png,729,151,844,297,face_with_mask
2794.png,254,274,404,394,mask_surgical
2794.png,748,220,839,295,mask_surgical
2794.png,510,194,583,299,face_with_mask
2794.png,512,195,582,236,hat
2794.png,838,213,876,264,face_with_mask
2794.png,915,225,957,278,face_with_mask
2794.png,840,241,876,268,mask_surgical
2794.png,917,255,958,285,mask_surgical
5281.jpg,362,98,736,586,face_other_covering
5281.jpg,390,248,706,581,scarf_bandana
5281.jpg,325,12,781,576,hood
3006.png,233,195,476,502,face_with_mask
3006.png,263,375,439,500,mask_surgical
3103.png,50,154,377,533,face_with_mask
3103.png,82,318,340,532,mask_surgical
3103.png,50,158,378,461,hat
2532.png,159,90,219,159,face_with_mask
2532.png,342,89,391,139,face_with_mask
2532.png,1002,132,1052,184,face_with_mask
2532.png,181,121,218,156,mask_surgical
2532.png,365,112,391,139,mask_surgical
2532.png,1024,155,1049,180,mask_surgical
3991.png,134,34,431,457,face_with_mask_incorrect
3991.png,169,237,419,405,mask_colorful
4701.png,582,144,642,211,face_with_mask
4701.png,93,158,141,226,face_with_mask
4701.png,96,188,140,223,mask_colorful
4701.png,585,175,633,208,mask_surgical
3567.png,118,153,440,502,face_other_covering
3567.png,126,156,436,409,helmet
5364.jpg,216,34,425,384,face_other_covering
5364.jpg,218,206,413,580,scarf_bandana
2100.jpg,463,187,638,436,face_with_mask
2100.jpg,467,338,583,426,mask_surgical
2100.jpg,391,190,664,485,hijab_niqab
6282.jpg,603,104,705,197,face_no_mask
6282.jpg,223,269,295,345,face_no_mask
6282.jpg,493,175,552,246,face_no_mask
6282.jpg,633,404,719,472,face_no_mask
6282.jpg,0,159,23,234,face_no_mask
6282.jpg,37,157,96,226,face_no_mask
6282.jpg,127,349,223,457,face_no_mask
6345.jpg,774,53,880,210,face_no_mask
3713.png,32,0,525,504,face_with_mask
3713.png,148,171,520,500,mask_surgical
3491.png,162,4,483,428,face_with_mask
3491.png,196,211,440,416,mask_colorful
2930.png,388,28,494,169,face_with_mask
2930.png,400,90,490,166,mask_surgical
2930.png,395,57,492,107,goggles
2179.png,204,51,528,542,face_with_mask
2179.png,228,327,530,541,mask_colorful
3870.png,332,141,360,178,face_with_mask
3870.png,333,162,355,176,mask_colorful
2006.jpg,276,145,377,255,face_with_mask
2006.jpg,207,50,310,178,face_with_mask
2006.jpg,287,188,364,245,mask_surgical
2006.jpg,219,96,303,169,mask_surgical
3918.png,240,29,330,157,face_with_mask
3918.png,147,142,248,253,face_with_mask
3918.png,185,193,234,239,mask_colorful
3918.png,260,97,320,151,mask_surgical
3918.png,198,182,238,204,sunglasses
3918.png,111,122,255,199,hat
4431.png,13,8,520,617,face_with_mask
4431.png,16,7,415,429,hat
4431.png,86,251,508,419,eyeglasses
4431.png,56,326,463,614,mask_colorful
2593.png,274,80,373,217,face_with_mask
2593.png,282,160,350,217,mask_colorful
5082.jpg,105,58,498,511,face_with_mask
5082.jpg,111,296,412,504,mask_colorful
6132.jpg,250,113,337,229,face_no_mask
3809.png,140,179,264,326,face_with_mask
3809.png,186,266,258,325,mask_surgical
2034.jpg,443,138,540,251,face_with_mask
2034.jpg,720,171,804,280,face_with_mask
2034.jpg,735,212,792,240,eyeglasses
2034.jpg,731,221,793,274,mask_surgical
2034.jpg,455,175,516,235,mask_surgical
4805.png,186,10,412,283,face_other_covering
4805.png,193,2,402,305,balaclava_ski_mask
2848.png,3,7,356,377,face_with_mask
2848.png,61,225,281,372,mask_colorful
2848.png,31,47,312,269,hat
2848.png,0,8,348,403,hood
3094.png,287,56,534,410,face_with_mask
3094.png,347,243,533,407,mask_surgical
6288.jpg,220,135,276,205,face_no_mask
6288.jpg,172,120,219,184,face_no_mask
6288.jpg,81,125,141,195,face_no_mask
6288.jpg,0,150,45,206,face_no_mask
6288.jpg,1,110,29,159,face_no_mask
6288.jpg,303,127,341,178,face_no_mask
6288.jpg,533,88,586,156,face_no_mask
6288.jpg,689,128,722,167,face_no_mask
6288.jpg,746,45,810,119,face_no_mask
6288.jpg,874,139,942,216,face_no_mask
6288.jpg,391,94,451,116,sunglasses
6288.jpg,617,151,672,172,eyeglasses
6288.jpg,385,52,447,92,hat
6288.jpg,388,56,447,160,face_other_covering
6288.jpg,449,102,483,148,face_other_covering
6288.jpg,617,98,693,200,face_other_covering
6288.jpg,453,114,482,130,sunglasses
2784.png,192,42,340,229,face_with_mask
2784.png,203,133,330,226,mask_colorful
2869.png,86,3,585,562,face_with_mask
2869.png,356,325,578,546,mask_colorful
2869.png,361,241,569,321,eyeglasses
3045.png,242,44,402,268,face_with_mask
3045.png,250,142,382,260,mask_colorful
3045.png,247,111,380,166,eyeglasses
5055.jpg,969,403,1450,1081,face_with_mask
5055.jpg,264,241,887,1186,face_with_mask
5055.jpg,981,697,1440,1074,mask_surgical
5055.jpg,276,724,807,1169,mask_surgical
2682.png,66,100,124,172,face_with_mask
2682.png,281,90,349,148,face_other_covering
2682.png,82,136,116,169,mask_surgical
2682.png,282,92,348,121,hat
2682.png,67,101,124,135,hat
2682.png,442,107,504,169,face_other_covering
2682.png,444,109,502,146,hat
2682.png,481,133,497,141,sunglasses
2910.png,318,49,598,441,face_with_mask
2910.png,326,252,580,435,mask_surgical
5680.jpg,305,92,483,338,face_no_mask
5692.jpg,137,217,413,305,eyeglasses
5692.jpg,129,59,426,518,face_other_covering
3592.png,358,0,598,234,face_with_mask
3592.png,28,0,219,144,face_with_mask
3592.png,441,109,568,226,mask_surgical
3592.png,103,26,219,140,mask_surgical
3592.png,495,76,590,136,eyeglasses
3640.png,151,158,292,361,face_with_mask
3640.png,415,100,492,195,face_with_mask_incorrect
3640.png,334,115,387,179,face_with_mask_incorrect
3640.png,152,257,279,353,mask_surgical
3640.png,418,147,467,193,mask_surgical
3640.png,335,155,369,178,mask_surgical
3640.png,334,138,365,153,eyeglasses
3640.png,0,173,17,227,mask_colorful
3640.png,155,161,175,177,mask_colorful
3640.png,3,98,78,225,face_with_mask
3640.png,150,135,183,179,face_with_mask
6356.jpeg,292,255,476,505,face_no_mask
2310.png,213,169,325,299,face_other_covering
2310.png,171,168,346,299,hijab_niqab
2310.png,435,183,470,223,face_no_mask
3832.png,263,246,491,604,face_with_mask
3832.png,43,347,281,717,face_with_mask
3832.png,50,538,281,713,mask_colorful
3832.png,269,423,484,595,mask_colorful
6148.jpg,300,44,1208,1005,face_other_covering
6148.jpg,351,448,862,654,eyeglasses
3975.png,64,75,177,210,face_with_mask
3975.png,109,144,169,205,mask_colorful
3049.png,336,267,406,342,face_with_mask
3049.png,375,305,404,341,mask_surgical
3049.png,380,291,400,308,sunglasses
3049.png,337,267,394,327,hat
3738.png,11,237,128,391,face_with_mask
3738.png,121,240,280,482,face_with_mask
3738.png,335,312,488,499,face_with_mask
3738.png,129,344,265,477,mask_surgical
3738.png,19,309,120,384,mask_surgical
3738.png,333,402,453,495,mask_surgical
3738.png,123,242,276,337,hair_net
3738.png,12,236,127,309,hair_net
3738.png,336,313,492,426,hair_net
3738.png,398,213,456,275,face_with_mask
3738.png,397,246,425,274,mask_surgical
3738.png,398,212,454,261,hair_net
4690.png,185,15,323,188,face_other_covering
4690.png,706,107,829,265,face_other_covering
4690.png,743,32,828,114,face_other_covering
4690.png,705,164,811,215,sunglasses
4690.png,740,32,819,97,hat
4690.png,189,18,317,218,balaclava_ski_mask
3741.png,57,58,181,182,face_with_mask
3741.png,113,135,151,178,mask_colorful
3741.png,61,63,180,134,hat
2024.jpg,572,4,695,172,face_other_covering
2024.jpg,265,123,376,256,face_other_covering
2024.jpg,582,81,693,165,scarf_bandana
2024.jpg,272,167,359,244,scarf_bandana
5066.jpg,220,0,676,611,face_with_mask
5066.jpg,224,4,680,345,hair_net
5066.jpg,243,293,610,613,mask_surgical
5311.jpg,190,12,1574,1519,face_other_covering
5311.jpg,195,357,1504,720,eyeglasses
5311.jpg,234,517,1479,1515,scarf_bandana
5424.jpg,73,174,393,569,face_other_covering
5424.jpg,318,316,399,400,eyeglasses
5424.jpg,191,235,459,652,face_shield
5424.jpg,2,179,343,449,hat
5361.jpg,218,196,417,318,scarf_bandana
5361.jpg,218,30,415,300,face_other_covering
6064.jpg,320,27,479,184,face_no_mask
6064.jpg,887,153,956,285,face_no_mask
3042.png,62,42,374,467,face_with_mask
3042.png,149,263,374,464,mask_colorful
3828.png,377,12,556,249,face_with_mask
3828.png,399,128,524,240,mask_surgical
3828.png,335,15,558,246,face_shield
4226.png,119,6,430,411,face_with_mask
4226.png,131,3,423,273,hat
4226.png,123,180,334,260,eyeglasses
4226.png,134,252,390,410,mask_surgical
3196.png,126,170,203,265,face_with_mask
3196.png,134,220,201,267,mask_surgical
3196.png,421,105,442,137,face_with_mask
3196.png,311,110,333,138,face_with_mask
3196.png,313,125,330,135,mask_colorful
3196.png,421,123,438,136,mask_colorful
5020.jpg,162,32,400,330,face_with_mask
5020.jpg,195,172,397,326,mask_surgical
6103.jpg,95,3,201,130,face_no_mask
6103.jpg,338,114,448,241,face_no_mask
6103.jpg,449,133,578,257,face_no_mask
6103.jpg,617,266,744,373,face_no_mask
5523.jpg,290,42,476,277,face_other_covering
5523.jpg,290,21,477,209,hat
3230.png,247,0,670,395,face_with_mask
3230.png,261,109,603,390,mask_colorful
3604.png,70,117,175,250,face_other_covering
3604.png,209,64,316,218,face_other_covering
3604.png,73,120,170,250,balaclava_ski_mask
3604.png,211,64,316,216,balaclava_ski_mask
4890.png,0,29,431,573,face_other_covering
4890.png,4,203,421,394,goggles
4890.png,6,39,428,506,helmet
3886.png,115,4,595,596,face_with_mask
3886.png,124,226,547,593,mask_colorful
3152.png,205,36,488,465,face_with_mask
3152.png,240,277,470,465,mask_colorful
6068.jpg,1,59,44,128,face_no_mask
6068.jpg,183,104,229,165,face_no_mask
6068.jpg,580,59,636,144,face_no_mask
6068.jpg,530,149,603,224,face_no_mask
6068.jpg,129,101,181,166,face_other_covering
6068.jpg,355,119,412,189,face_other_covering
6068.jpg,440,166,486,214,face_other_covering
6068.jpg,251,41,347,157,face_other_covering
6068.jpg,546,59,586,119,face_other_covering
6068.jpg,641,123,683,193,face_other_covering
6068.jpg,135,124,178,142,eyeglasses
6068.jpg,352,148,409,163,eyeglasses
6068.jpg,441,176,484,193,eyeglasses
6068.jpg,322,95,348,115,eyeglasses
6068.jpg,547,80,576,96,eyeglasses
6068.jpg,639,147,677,165,eyeglasses
6008.jpg,294,105,682,638,face_other_covering
6008.jpg,244,111,702,497,turban
6008.jpg,512,333,721,447,eyeglasses
3850.png,182,124,525,521,face_with_mask
3850.png,182,307,428,516,mask_colorful
3850.png,304,0,636,289,other
6076.jpg,616,98,910,395,face_no_mask
5682.jpg,158,274,383,584,scarf_bandana
5682.jpg,160,86,664,583,face_other_covering
4143.png,254,46,410,259,face_with_mask
4143.png,33,2,253,389,face_with_mask_incorrect
4143.png,89,303,247,387,mask_surgical
4143.png,267,140,394,261,mask_surgical
4143.png,41,3,246,134,turban
4143.png,253,40,388,140,turban
2565.png,178,56,379,320,face_with_mask
2565.png,190,196,371,314,mask_colorful
6305.jpg,57,2,549,403,face_no_mask
4170.png,349,5,487,142,face_with_mask
4170.png,391,29,476,119,mask_colorful
4170.png,330,5,477,184,hood
3720.png,539,5,1062,553,face_with_mask
3720.png,595,140,984,542,mask_colorful
3272.png,208,3,568,405,face_with_mask
3272.png,231,227,481,397,mask_colorful
2921.png,226,45,571,400,face_other_covering
2921.png,230,46,571,323,helmet
2921.png,294,253,442,353,sunglasses
3162.png,263,63,518,413,face_with_mask
3162.png,265,218,460,413,mask_colorful
4393.png,70,20,406,453,face_with_mask
4393.png,108,213,383,450,mask_colorful
3333.png,100,64,404,490,face_with_mask
3333.png,128,222,391,487,mask_surgical
2568.png,46,3,320,343,face_other_covering
2568.png,43,1,323,194,hat
4611.png,143,36,426,480,face_with_mask
4611.png,148,207,413,481,mask_colorful
3696.png,672,184,875,426,face_other_covering
3696.png,669,181,876,303,hat
3696.png,715,265,869,422,gas_mask
5471.jpg,396,18,638,280,face_no_mask
5471.jpg,151,82,351,295,face_no_mask
3678.png,375,113,677,513,face_with_mask
3678.png,128,124,333,398,face_with_mask
3678.png,379,311,619,509,mask_colorful
3678.png,132,263,308,394,mask_colorful
3678.png,153,216,313,307,eyeglasses
4659.png,137,57,193,137,face_with_mask
4659.png,149,93,188,131,mask_surgical
4264.png,369,166,614,468,face_other_covering
4264.png,633,211,796,389,face_other_covering
4264.png,377,179,610,465,gas_mask
4264.png,650,218,795,384,gas_mask
5293.jpg,256,32,386,168,face_other_covering
5293.jpg,256,47,362,120,goggles
4004.png,219,2,670,492,face_with_mask
4004.png,225,200,628,491,mask_colorful
1858.jpg,215,168,390,357,face_with_mask_incorrect
1858.jpg,249,273,375,347,mask_surgical
1858.jpg,242,41,422,247,face_with_mask
1858.jpg,355,164,420,243,mask_surgical
5719.jpg,319,120,696,593,face_other_covering
5719.jpg,321,127,789,635,hijab_niqab
2577.png,92,1,503,657,face_with_mask
2577.png,141,362,503,653,mask_colorful
4617.png,88,45,458,448,face_with_mask
4617.png,140,202,454,446,mask_colorful
4590.png,233,60,301,155,face_with_mask
4590.png,424,106,459,141,face_with_mask
4590.png,234,110,297,152,mask_surgical
4590.png,433,121,458,140,mask_surgical
4590.png,204,130,222,145,mask_colorful
4590.png,494,146,509,172,mask_surgical
4590.png,81,94,110,143,mask_colorful
4590.png,201,112,225,147,face_with_mask
4590.png,80,36,178,149,face_with_mask
4590.png,457,112,512,177,face_with_mask
2665.png,262,168,553,481,face_other_covering
2665.png,259,208,531,314,sunglasses
4193.png,220,60,416,333,face_with_mask
4193.png,244,195,412,334,mask_colorful
5529.png,388,63,604,380,face_no_mask
5529.png,167,8,413,328,face_no_mask
3959.png,112,10,186,93,face_with_mask
3959.png,161,57,184,89,mask_colorful
3959.png,110,8,180,91,hijab_niqab
3959.png,166,19,181,40,turban
6316.jpg,91,98,133,150,face_no_mask
6316.jpg,192,256,237,314,face_no_mask
6316.jpg,368,99,429,166,face_no_mask
6316.jpg,541,144,589,211,face_no_mask
6316.jpg,637,326,716,409,face_no_mask
6316.jpg,869,128,924,188,face_no_mask
6316.jpg,838,315,914,395,face_no_mask
2669.png,477,183,557,284,face_with_mask
2669.png,200,32,272,112,face_with_mask
2669.png,78,49,131,113,face_no_mask
2669.png,106,180,198,274,face_no_mask
2669.png,213,79,250,112,mask_colorful
2669.png,482,228,536,271,mask_surgical
2669.png,472,180,561,291,hijab_niqab
2204.png,231,16,323,129,face_with_mask
2204.png,236,71,320,126,mask_colorful
3671.png,271,8,590,386,face_with_mask
3671.png,273,182,467,383,mask_colorful
2153.png,442,7,602,228,face_with_mask
2153.png,459,96,597,226,mask_colorful
3242.png,178,190,398,482,face_with_mask_incorrect
3242.png,111,2,308,224,face_with_mask_incorrect
3242.png,130,113,254,213,mask_surgical
3242.png,212,346,395,477,mask_surgical
1829.jpg,249,172,550,537,face_with_mask
1829.jpg,263,308,508,516,mask_colorful
3007.png,341,9,434,139,face_with_mask
3007.png,124,39,210,149,face_no_mask
3007.png,354,87,420,136,mask_surgical
3317.png,109,31,346,456,face_other_covering
3317.png,112,35,348,460,balaclava_ski_mask
3884.png,84,147,401,589,face_with_mask
3884.png,89,374,350,584,mask_colorful
5133.jpg,749,74,879,219,face_with_mask
5133.jpg,1141,131,1276,265,face_with_mask
5133.jpg,819,140,877,220,mask_surgical
5133.jpg,1152,198,1216,262,mask_surgical
5133.jpg,1021,404,1074,473,face_with_mask
5133.jpg,900,436,932,498,face_with_mask
5133.jpg,1516,425,1574,494,face_with_mask
5133.jpg,1539,461,1576,500,mask_surgical
5133.jpg,1017,436,1061,476,mask_surgical
5133.jpg,897,465,932,498,mask_surgical
5133.jpg,1086,402,1136,465,face_no_mask
6085.jpg,144,69,326,293,face_no_mask
6085.jpg,310,32,505,319,face_no_mask
2911.png,187,53,535,574,face_with_mask
2911.png,206,315,511,574,mask_colorful
3244.png,148,32,208,106,face_with_mask
3244.png,167,74,204,103,mask_surgical
3664.png,153,12,515,462,face_with_mask
3664.png,202,273,476,455,mask_surgical
3664.png,143,2,535,250,hair_net
3664.png,203,276,477,367,goggles
2249.png,385,8,600,315,face_no_mask
3756.png,193,4,586,536,face_other_covering
3756.png,194,6,584,532,hijab_niqab
2447.png,126,28,350,336,face_other_covering
2447.png,80,33,349,424,balaclava_ski_mask
2326.png,115,12,487,442,face_with_mask
2326.png,402,40,708,449,face_with_mask
2326.png,391,275,623,440,mask_surgical
2326.png,116,164,412,438,mask_colorful
6206.jpg,334,35,527,325,face_no_mask
2260.png,235,38,419,359,face_with_mask
2260.png,226,235,421,324,mask_surgical
6109.jpg,526,126,642,222,turban
6109.jpg,145,82,264,210,face_other_covering
6109.jpg,522,133,629,274,face_other_covering
6109.jpg,220,130,266,152,eyeglasses
2036.jpg,591,39,956,573,face_with_mask
2036.jpg,655,345,946,564,mask_surgical
2036.jpg,30,156,243,403,face_no_mask
3345.png,190,70,561,462,face_with_mask
3345.png,234,233,529,461,mask_colorful
3345.png,99,3,639,524,turban
6078.jpg,230,103,375,299,face_no_mask
3559.png,275,188,352,276,face_other_covering
3559.png,277,191,347,272,helmet
4211.png,267,109,365,257,face_with_mask
4211.png,280,195,356,256,mask_colorful
4211.png,278,113,353,139,sunglasses
4211.png,246,106,367,255,face_with_mask
4257.png,3,6,327,459,face_with_mask
4257.png,323,94,475,330,face_with_mask
4257.png,0,164,313,459,mask_surgical
4257.png,330,212,457,327,mask_surgical
4257.png,473,391,517,440,face_with_mask
4257.png,493,408,519,443,mask_surgical
5186.jpg,597,6,4764,3987,face_with_mask
5186.jpg,1618,1790,4760,3991,mask_surgical
5393.jpg,2,108,321,589,face_other_covering
5393.jpg,438,201,813,615,face_other_covering
5393.jpg,20,284,371,425,eyeglasses
5393.jpg,380,10,918,648,face_shield
4041.png,110,2,628,615,face_with_mask
4041.png,111,418,605,613,mask_colorful
3180.png,284,9,867,557,face_with_mask
3180.png,390,10,968,454,hair_net
3180.png,232,6,721,361,face_shield
3180.png,284,293,593,552,mask_surgical
3180.png,352,219,493,330,eyeglasses
3482.png,230,247,353,413,face_other_covering
3482.png,232,248,350,415,balaclava_ski_mask
2985.png,52,5,527,500,face_with_mask
2985.png,182,186,513,496,mask_colorful
5715.jpg,163,18,298,191,face_other_covering
5715.jpg,166,22,289,89,hat
5285.jpg,187,105,583,606,face_other_covering
5285.jpg,201,266,579,588,scarf_bandana
2901.png,100,9,446,472,face_with_mask
2901.png,109,266,387,461,mask_colorful
4272.png,356,72,485,233,face_with_mask
4272.png,356,159,459,232,mask_surgical
4303.png,244,108,358,243,face_with_mask
4303.png,254,176,357,241,mask_surgical
5022.jpg,266,44,422,234,face_with_mask
5022.jpg,311,128,416,224,mask_surgical
6108.jpg,121,30,399,371,face_no_mask
6108.jpg,701,291,958,609,face_no_mask
6108.jpg,620,147,851,446,face_no_mask
6108.jpg,414,161,611,383,face_other_covering
6108.jpg,391,83,611,238,hat
4874.png,45,7,417,478,face_other_covering
4874.png,50,3,397,471,helmet
4874.png,64,136,395,313,goggles
5222.jpg,233,849,1084,2233,face_other_covering
5222.jpg,137,883,1251,2240,hood
6270.jpg,178,70,324,265,face_no_mask
6270.jpg,393,383,500,518,face_no_mask
1879.jpg,591,1082,2363,3316,face_other_covering
1879.jpg,771,2035,2107,3275,mask_surgical
6268.jpg,93,170,490,505,turban
6268.jpg,150,226,442,625,face_other_covering
5403.jpg,6,0,236,710,hood
5403.jpg,7,1,472,709,face_other_covering
5403.jpg,90,270,468,703,scarf_bandana
5436.jpg,266,502,431,639,mask_surgical
5436.jpg,253,365,459,648,face_with_mask
5436.jpg,229,397,456,648,face_shield
3021.png,308,35,395,163,face_with_mask
3021.png,313,86,385,106,eyeglasses
3021.png,313,111,371,160,mask_colorful
4451.png,505,203,602,328,face_with_mask
4451.png,518,262,581,324,mask_surgical
4254.png,267,30,521,408,face_with_mask
4254.png,269,247,506,408,mask_colorful
3508.png,192,109,523,468,face_other_covering
3508.png,127,201,468,468,scarf_bandana
2933.png,150,138,284,302,face_with_mask
2933.png,433,82,593,275,face_with_mask
2933.png,180,222,277,298,mask_surgical
2933.png,447,180,538,270,mask_surgical
3472.png,662,0,855,168,face_with_mask
3472.png,734,51,834,166,mask_colorful
5080.jpg,281,188,362,307,face_with_mask
5080.jpg,489,215,578,331,face_with_mask
5080.jpg,284,245,334,294,mask_colorful
5080.jpg,494,278,559,318,mask_colorful
5080.jpg,491,247,573,332,face_shield
4139.png,46,147,114,232,face_with_mask
4139.png,73,193,107,229,mask_surgical
4139.png,75,185,114,199,eyeglasses
4139.png,50,146,102,177,other
4139.png,323,171,346,178,eyeglasses
4139.png,324,183,359,197,mask_surgical
